RFA(Sample Set ID)/Tag_id|Segment|Station ID|Station Description|Parameter Code|Parameter Description|Greater Than/Less Than|Value|End Date|End Time|End Depth|Start Date|Start Time|Start Depth|Composite Category|Composite Type|Submitting Entity|Collecting Entity|Monitoring Type|Comments
R222451|1415|17425|N LLANO R UPSTRM LLANO R|00300|OXYGEN, DISSOLVED (MG/L)||11.2|12/09/2004|12:30|0.3||||||WC|FO|RT|AIR TEMP 65 DEGREES F, SW WIND @ 5-8 MPH, CLEAR WITH SLIGHT CHALKY TURBIDITY, RIVER BED SCOURED, RECENT FLOOD EVENT RESULTED IN APPROX. 10 -15 FT RISE, SAMPLEST
R225057|1415|17425|N LLANO R UPSTRM LLANO R|00400|PH (STANDARD UNITS)||7.9|06/02/2005|13:30|0.3||||||WC|FO|RT|AIR TEMP 85 DEGREES F, CLEAR SKY WITH SCATTERED CLOUDS, S WIND @ 5-10 MPH, BROWNISH GREEN TINT WITH SLIGHT CHALKY TURBIDITY, BANK VEGETATION HEALTHY, OBSERVED MINNOWS, HEAVY SCOURING, STEEP BANK COLLAPSED ON THE RIVER CURVE IMMEDIATELY DOWNSTREAM FROM SAMPLE SITE
R226898|1415|17425|N LLANO R UPSTRM LLANO R|00400|PH (STANDARD UNITS)||7.8|09/08/2005|12:36|0.33||||||WC|FO|RT|AIR TEMP 90 DEGREES F; PARTLY CLOUDY; E WIND @ 1-3 MPH; WATER COLOR CLEAR WITH SLIGHT CHALKY TURBIDITY; OBSERVED HEALTHY BASS, SUNFISH, MINNOWS AND GAMBUSIA; AQUATIC AND BANK VEGETATION HEALTHY
L109030|1415|17425|N LLANO R UPSTRM LLANO R|00010|TEMPERATURE, WATER (DEGREES CENTIGRADE)||18.3|04/10/2013|10:20|0.3||||||LC|LC|RT|
L105257|1415|17425|N LLANO R UPSTRM LLANO R|00400|PH (STANDARD UNITS)||7.7|02/02/2012|09:20|0.3||||||LC|LC|RT|
L107246|1415|17425|N LLANO R UPSTRM LLANO R|00094|SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)||385|10/01/2012|10:10|0.3||||||LC|LC|RT|
L110186|1415|17425|N LLANO R UPSTRM LLANO R|00094|SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)||463|10/01/2013|11:24|0.3||||||LC|LC|RT|
L111039|1415|17425|N LLANO R UPSTRM LLANO R|00094|SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)||484|02/06/2014|09:42|0.3||||||LC|LC|RT|
L111521|1415|17425|N LLANO R UPSTRM LLANO R|00400|PH (STANDARD UNITS)||7.8|04/10/2014|10:38|0.3||||||LC|LC|RT|
10014840|1415|17425|N LLANO R UPSTRM LLANO R|00094|SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)||480|09/07/2006|11:15|0.26||||||WC|FO|RT|
10016645|1415|17425|N LLANO R UPSTRM LLANO R|00400|PH (STANDARD UNITS)||8|03/08/2007|11:30|0.3||||||WC|FO|RT|
10096254|1415|17425|N LLANO R UPSTRM LLANO R|00078|TRANSPARENCY, SECCHI DISC (METERS)||0.88|03/06/2008|13:25|0.2||||||WC|FO|RT|
10091349|1415|17425|N LLANO R UPSTRM LLANO R|00400|PH (STANDARD UNITS)||8.1|12/11/2007|12:40|0.25||||||WC|FO|RT|
L092128|1415|17425|N LLANO R UPSTRM LLANO R|00078|TRANSPARENCY, SECCHI DISC (METERS)|>|0.3|10/06/2008|10:05|0.3||||||LC|LC|RT|Metals in water analyzed using EPA 200.8, except codes 01046 and 00925 used EPA 200.7
L093436|1415|17425|N LLANO R UPSTRM LLANO R|00400|PH (STANDARD UNITS)||8.4|02/02/2009|10:10|0.3||||||LC|LC|RT|
L094003|1415|17425|N LLANO R UPSTRM LLANO R|00094|SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)||427|04/01/2009|10:15|0.2||||||LC|LC|RT|
L098217|1415|17425|N LLANO R UPSTRM LLANO R|00010|TEMPERATURE, WATER (DEGREES CENTIGRADE)||19.4|04/01/2010|10:40|0.3||||||LC|LC|RT|
L100075|1415|17425|N LLANO R UPSTRM LLANO R|00300|OXYGEN, DISSOLVED (MG/L)||6.6|08/12/2010|10:10|0.3||||||LC|LC|RT|
L100611|1415|17425|N LLANO R UPSTRM LLANO R|00010|TEMPERATURE, WATER (DEGREES CENTIGRADE)||22.1|10/12/2010|10:15|0.3||||||LC|LC|RT|
L102254|1415|17425|N LLANO R UPSTRM LLANO R|00078|TRANSPARENCY, SECCHI DISC (METERS)|>|0.1|04/04/2011|10:20|0.1||||||LC|LC|RT|
L114330|1415|17471|LLANO RIVER AT KIMBLE CR 310|00400|PH (STANDARD UNITS)||7.4|04/06/2015|09:51|0.3||||||LC|LC|RT|
L109029|1415|17471|LLANO RIVER AT KIMBLE CR 310|00300|OXYGEN, DISSOLVED (MG/L)||7.6|04/10/2013|10:05|0.3||||||LC|LC|RT|
L103538|1415|17471|LLANO RIVER AT KIMBLE CR 310|00010|TEMPERATURE, WATER (DEGREES CENTIGRADE)||27.8|08/04/2011|08:30|0.3||||||LC|LC|RT|
L103538|1415|17471|LLANO RIVER AT KIMBLE CR 310|00078|TRANSPARENCY, SECCHI DISC (METERS)||0.3|08/04/2011|08:30|0.3||||||LC|LC|RT|
L105256|1415|17471|LLANO RIVER AT KIMBLE CR 310|00300|OXYGEN, DISSOLVED (MG/L)||8.9|02/02/2012|08:55|0.1||||||LC|LC|RT|
L110185|1415|17471|LLANO RIVER AT KIMBLE CR 310|00400|PH (STANDARD UNITS)||7.6|10/01/2013|10:50|0.3||||||LC|LC|RT|
L109872|1415|17471|LLANO RIVER AT KIMBLE CR 310|00400|PH (STANDARD UNITS)||7.3|08/06/2013|10:49|0.3||||||LC|LC|RT|
L105974|1415|17471|LLANO RIVER AT KIMBLE CR 310|00400|PH (STANDARD UNITS)||7.9|04/12/2012|09:40|0.3||||||LC|LC|RT|
L096616|1415|17471|LLANO RIVER AT KIMBLE CR 310|00400|PH (STANDARD UNITS)||7.8|10/05/2009|09:40|0.3||||||LC|LC|RT|
L097570|1415|17471|LLANO RIVER AT KIMBLE CR 310|00300|OXYGEN, DISSOLVED (MG/L)||10|02/02/2010|10:20|0.3||||||LC|LC|RT|
L100074|1415|17471|LLANO RIVER AT KIMBLE CR 310|00010|TEMPERATURE, WATER (DEGREES CENTIGRADE)||28.2|08/12/2010|09:35|0.3||||||LC|LC|RT|
L101661|1415|17471|LLANO RIVER AT KIMBLE CR 310|00400|PH (STANDARD UNITS)||8.6|02/03/2011|10:45|0.1||||||LC|LC|RT|
L112687|1415|17471|LLANO RIVER AT KIMBLE CR 310|00094|SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)||439|08/18/2014|10:35|0.3||||||LC|LC|RT|
L114331|1415|18197|S LLANO R UPSTREAM OF ST PARK|00094|SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)||393|04/06/2015|10:44|0.3||||||LC|LC|RT|
L115461|1415|18197|S LLANO R UPSTREAM OF ST PARK|00094|SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)||386|08/10/2015|10:06|0.3||||||LC|LC|RT|
L115461|1415|18197|S LLANO R UPSTREAM OF ST PARK|00400|PH (STANDARD UNITS)||8.1|08/10/2015|10:06|0.3||||||LC|LC|RT|
L117731|1415|18197|S LLANO R UPSTREAM OF ST PARK|00094|SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)||407|04/14/2016|10:20|0.3||||||LC|LC|RT|
L117187|1415|18197|S LLANO R UPSTREAM OF ST PARK|00094|SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)||407|02/23/2016|10:10|0.3||||||LC|LC|RT|
L117187|1415|18197|S LLANO R UPSTREAM OF ST PARK|00010|TEMPERATURE, WATER (DEGREES CENTIGRADE)||17.3|02/23/2016|10:10|0.3||||||LC|LC|RT|
13612740|1415|18197|S LLANO R UPSTREAM OF ST PARK|00010|TEMPERATURE, WATER (DEGREES CENTIGRADE)||26.7|04/21/2011|16:00|0.3||||||WC|SQ|BS|
13612741|1415|18197|S LLANO R UPSTREAM OF ST PARK|00010|TEMPERATURE, WATER (DEGREES CENTIGRADE)||28.7|07/18/2011|16:00|0.3||||||WC|SQ|BS|
14389086|1415|18197|S LLANO R UPSTREAM OF ST PARK|00400|PH (STANDARD UNITS)||8.1|05/06/2014|11:45|0.3||||||WC|FO|RT|"> 0.1 cfs" was recorded for the flow due to no access to conduct the measurement but the observation that the river was definitely flowing.
L119390|1415|18197|S LLANO R UPSTREAM OF ST PARK|00400|PH (STANDARD UNITS)||7.5|10/18/2016|10:03|0.3||||||LC|LC|RT|
L119390|1415|18197|S LLANO R UPSTREAM OF ST PARK|00010|TEMPERATURE, WATER (DEGREES CENTIGRADE)||23.6|10/18/2016|10:03|0.3||||||LC|LC|RT|
L067369|1415|21489|LLANO RIVER 210 M DWNSTRM CONFL IN JUNCTION|00400|PH (STANDARD UNITS)||7.79|12/06/2001|08:46|0.33||||||LC|LC|RT|
L067369|1415|21489|LLANO RIVER 210 M DWNSTRM CONFL IN JUNCTION|00078|TRANSPARENCY, SECCHI DISC (METERS)|>|0.5|12/06/2001|08:46|0.33||||||LC|LC|RT|
L066995|1415|21489|LLANO RIVER 210 M DWNSTRM CONFL IN JUNCTION|00010|TEMPERATURE, WATER (DEGREES CENTIGRADE)||22.46|04/18/2002|09:24|0.33||||||LC|LC|RT|
L069583|1415|21489|LLANO RIVER 210 M DWNSTRM CONFL IN JUNCTION|00094|SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)||406|08/01/2002|10:52|0.2||||||LC|LC|RT|
L069583|1415|21489|LLANO RIVER 210 M DWNSTRM CONFL IN JUNCTION|00010|TEMPERATURE, WATER (DEGREES CENTIGRADE)||27.3|08/01/2002|10:52|0.2||||||LC|LC|RT|
L071127|1415|21489|LLANO RIVER 210 M DWNSTRM CONFL IN JUNCTION|00010|TEMPERATURE, WATER (DEGREES CENTIGRADE)||14.23|12/17/2002|08:33|0.3||||||LC|LC|RT|
L071127|1415|21489|LLANO RIVER 210 M DWNSTRM CONFL IN JUNCTION|00078|TRANSPARENCY, SECCHI DISC (METERS)|>|0.2|12/17/2002|08:33|0.3||||||LC|LC|RT|
L074260|1415|21489|LLANO RIVER 210 M DWNSTRM CONFL IN JUNCTION|00094|SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)||402|04/22/2003|09:30|0.3||||||LC|LC|RT|
L074260|1415|21489|LLANO RIVER 210 M DWNSTRM CONFL IN JUNCTION|00078|TRANSPARENCY, SECCHI DISC (METERS)|>|0.3|04/22/2003|09:30|0.3||||||LC|LC|RT|
L073297|1415|21489|LLANO RIVER 210 M DWNSTRM CONFL IN JUNCTION|00010|TEMPERATURE, WATER (DEGREES CENTIGRADE)||28.19|08/11/2003|09:07|0.5||||||LC|LC|RT|
L078286|1415|21489|LLANO RIVER 210 M DWNSTRM CONFL IN JUNCTION|00400|PH (STANDARD UNITS)||7.83|10/12/2004|10:15|0.34||||||LC|LC|RT|
L078286|1415|21489|LLANO RIVER 210 M DWNSTRM CONFL IN JUNCTION|00078|TRANSPARENCY, SECCHI DISC (METERS)|>|0.3|10/12/2004|10:15|0.34||||||LC|LC|RT|
L077770|1415|21489|LLANO RIVER 210 M DWNSTRM CONFL IN JUNCTION|00400|PH (STANDARD UNITS)||7.9|08/16/2004|10:25|0.33||||||LC|LC|RT|
L077770|1415|21489|LLANO RIVER 210 M DWNSTRM CONFL IN JUNCTION|00078|TRANSPARENCY, SECCHI DISC (METERS)|>|0.3|08/16/2004|10:25|0.33||||||LC|LC|RT|
L081350|1415|21489|LLANO RIVER 210 M DWNSTRM CONFL IN JUNCTION|00094|SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)||428|08/11/2005|11:40|0.33||||||LC|LC|RT|
L081350|1415|21489|LLANO RIVER 210 M DWNSTRM CONFL IN JUNCTION|00300|OXYGEN, DISSOLVED (MG/L)||8.31|08/11/2005|11:40|0.33||||||LC|LC|RT|
L081350|1415|21489|LLANO RIVER 210 M DWNSTRM CONFL IN JUNCTION|00078|TRANSPARENCY, SECCHI DISC (METERS)|>|0.3|08/11/2005|11:40|0.33||||||LC|LC|RT|
L083562|1415|21489|LLANO RIVER 210 M DWNSTRM CONFL IN JUNCTION|00094|SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)||411|04/05/2006|09:50|0.33||||||LC|LC|RT|
L083562|1415|21489|LLANO RIVER 210 M DWNSTRM CONFL IN JUNCTION|00300|OXYGEN, DISSOLVED (MG/L)||8.47|04/05/2006|09:50|0.33||||||LC|LC|RT|
L083562|1415|21489|LLANO RIVER 210 M DWNSTRM CONFL IN JUNCTION|00078|TRANSPARENCY, SECCHI DISC (METERS)|>|0.3|04/05/2006|09:50|0.33||||||LC|LC|RT|
L085374|1415|21489|LLANO RIVER 210 M DWNSTRM CONFL IN JUNCTION|00094|SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)||392|08/28/2006|10:55|0.3||||||LC|LC|RT|
L085373|1415|21489|LLANO RIVER 210 M DWNSTRM CONFL IN JUNCTION|00078|TRANSPARENCY, SECCHI DISC (METERS)|>|0.6|08/10/2006|09:45|0.3||||||LC|LC|RT|
L092130|1415|21489|LLANO RIVER 210 M DWNSTRM CONFL IN JUNCTION|00094|SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)||396|10/06/2008|10:45|0.3||||||LC|LC|RT|
L092130|1415|21489|LLANO RIVER 210 M DWNSTRM CONFL IN JUNCTION|00400|PH (STANDARD UNITS)||8|10/06/2008|10:45|0.3||||||LC|LC|RT|
L086032|1415|21489|LLANO RIVER 210 M DWNSTRM CONFL IN JUNCTION|00094|SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)||413|02/05/2007|10:35|0.3||||||LC|LC|RT|
L089382|1415|21489|LLANO RIVER 210 M DWNSTRM CONFL IN JUNCTION|00094|SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)||426|08/09/2007|09:35|0.3||||||LC|LC|RT|
L089540|1415|21489|LLANO RIVER 210 M DWNSTRM CONFL IN JUNCTION|00400|PH (STANDARD UNITS)||8.1|02/04/2008|09:45|0.3||||||LC|LC|RT|
TX04319|1415|21489|LLANO RIVER 210 M DWNSTRM CONFL IN JUNCTION|00010|TEMPERATURE, WATER (DEGREES CENTIGRADE)||14.8|03/06/2014|12:00|0.3||||||TX|TU|RT|Field Parameters
TX04319|1415|21489|LLANO RIVER 210 M DWNSTRM CONFL IN JUNCTION|00400|PH (STANDARD UNITS)||7.3|03/06/2014|12:00|0.3||||||TX|TU|RT|Field Parameters
TX02483|1415|21489|LLANO RIVER 210 M DWNSTRM CONFL IN JUNCTION|00094|SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)||437|02/23/2013|13:30|0.3||||||TX|TU|RT|Field Parameters
L113134|1415|21548|NORTH LLANO RIVER 75 METERS UPSTREAM OF US 377 IN JUNCTION|00010|TEMPERATURE, WATER (DEGREES CENTIGRADE)||22.2|10/13/2014|10:42|0.3||||||LC|LC|RT|
L114332|1415|21548|NORTH LLANO RIVER 75 METERS UPSTREAM OF US 377 IN JUNCTION|00400|PH (STANDARD UNITS)||7.7|04/06/2015|11:13|0.3||||||LC|LC|RT|
L115462|1415|21548|NORTH LLANO RIVER 75 METERS UPSTREAM OF US 377 IN JUNCTION|00094|SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)||508|08/10/2015|10:37|0.3||||||LC|LC|RT|
L117188|1415|21548|NORTH LLANO RIVER 75 METERS UPSTREAM OF US 377 IN JUNCTION|00300|OXYGEN, DISSOLVED (MG/L)||7.6|02/23/2016|10:37|0.3||||||LC|LC|RT|
R208868|1415|17425|N LLANO R UPSTRM LLANO R|00078|TRANSPARENCY, SECCHI DISC (METERS)|>|0.3|09/23/2002|14:45|0.3||||||WC|FO|RT|CLEAR SKY, AIR TEMP APPROX. 90 DEGREES F, E WIND 3-5 MPH, WATER COLOR CLEAR WITH GREENISH TINT, MATS OF ALGAE ON WATER SURFACE, OBSERVED TURTLES AND INSECTS ONTHE WATER SURFACE
R210170|1415|17425|N LLANO R UPSTRM LLANO R|00300|OXYGEN, DISSOLVED (MG/L)||12|03/06/2003|14:30|0.2||||||WC|FO|RT|CLEAR SKY, WATER SLIGHTLY CLOUDY (MILKY), NW WIND 3-6 MPH, AIR TEMP 82 DEGREES F
R210170|1415|17425|N LLANO R UPSTRM LLANO R|00078|TRANSPARENCY, SECCHI DISC (METERS)|>|0.46|03/06/2003|14:30|0.2||||||WC|FO|RT|CLEAR SKY, WATER SLIGHTLY CLOUDY (MILKY), NW WIND 3-6 MPH, AIR TEMP 82 DEGREES F
R216529|1415|17425|N LLANO R UPSTRM LLANO R|00094|SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)||464|03/04/2004|12:55|0.59||||||WC|FO|RT|STORM (DURATION 45 MINUTES) ENDED 15 MINUTES PRIOR TO FIELD MEASUREMENTS, AIR TEMP 60 DEGREES F, W WIND @ 5-10 MPH, SKY PARTLY CLOUDY AND SUNNY, WATER TURBID WITH MILKY APPEARANCE, AQUATIC AND BANK VEGETATION HEALTHY, OBSERVED HEALTHY GAMBUSIA
R219136|1415|17425|N LLANO R UPSTRM LLANO R|00300|OXYGEN, DISSOLVED (MG/L)||7.6|06/14/2004|14:20|0.27||||||WC|FO|RT|AIR TEMP 90-95 DEGREES F, PARTY CLOUDY, S WIND 3-5 MPH, WATER COLOR CLEAR WITH GREENISH TINT, 4 DOMESTIC DUCKS AT SAMPLE SITE, OBSERVED HEALTHY BASS, SUCKERS, CICHLID, DARTERS, FROGS AND CRAWFISH, BANK AND AQUATIC VEGETATION HEALTHY
R219136|1415|17425|N LLANO R UPSTRM LLANO R|00078|TRANSPARENCY, SECCHI DISC (METERS)|>|0.67|06/14/2004|14:20|0.27||||||WC|FO|RT|AIR TEMP 90-95 DEGREES F, PARTY CLOUDY, S WIND 3-5 MPH, WATER COLOR CLEAR WITH GREENISH TINT, 4 DOMESTIC DUCKS AT SAMPLE SITE, OBSERVED HEALTHY BASS, SUCKERS, CICHLID, DARTERS, FROGS AND CRAWFISH, BANK AND AQUATIC VEGETATION HEALTHY
R219505|1415|17425|N LLANO R UPSTRM LLANO R|00078|TRANSPARENCY, SECCHI DISC (METERS)|>|0.2|09/09/2004|13:25|0.3||||||WC|FO|RT|AIR TEMP 85 DEGREES F; PARTLY CLOUDY AND SUNNY; SLIGHT NW BREEZE, WATER COLOR CLEAR WITH GREENISH TINT; SLIGHT CHALKY TURBIDITY; OBSERVED HEALTHY BASS, SUNFISH,GAMBUSIA, SUCKERS, MINNOWS AND FROGS, HEALTHY BANK AND AQUATIC VEGETATION, FILAMENTOUS ALGAE ABUNDANT, SIGNIFICANT SCOURING OF STREAM BED AND COLLAPSE OF HIGHBANK FROM RAIN EVENT THAT OCCURRED AFTER LAST SAMPLING EVENT.
R223782|1415|17425|N LLANO R UPSTRM LLANO R|00094|SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)||454|03/03/2005|13:05|0.3||||||WC|FO|RT|MOSTLY CLEAR SKY, AIR TEMP 65 DEGREES F, S WIND @ 3-5 MPH, WATER COLOR CHALKY TURBIDITY WITH GREEN TINT, MODERATE ALGAE, SCOURED BANKS, OBSERVED SUNFISH AND FRO
R225057|1415|17425|N LLANO R UPSTRM LLANO R|00078|TRANSPARENCY, SECCHI DISC (METERS)||0.79|06/02/2005|13:30|0.3||||||WC|FO|RT|AIR TEMP 85 DEGREES F, CLEAR SKY WITH SCATTERED CLOUDS, S WIND @ 5-10 MPH, BROWNISH GREEN TINT WITH SLIGHT CHALKY TURBIDITY, BANK VEGETATION HEALTHY, OBSERVED MINNOWS, HEAVY SCOURING, STEEP BANK COLLAPSED ON THE RIVER CURVE IMMEDIATELY DOWNSTREAM FROM SAMPLE SITE
R231476|1415|17425|N LLANO R UPSTRM LLANO R|00400|PH (STANDARD UNITS)||7.9|03/06/2006|11:28|0.24||||||WC|FO|RT|PARTLY CLOUDY; AIR TEMP 85 DEGREES F; SE WIND @ 3-5 MPH; BASS, SUNFISH AND GAMBUSIA AT SAMPLE SITES; NOTED BLACK SPOTS (ECTOPARASITES) ON GAMBUSIA, WATER COLORCLEAR WITH GREENISH TINT AND CHALKY TURBIDITY, MODERATE ALGAE AND AQUATIC MACROPHYTE GROWTH, BANK VEGETATION DORMANT, DEER UPSTREAM OF SAMPLE SITE
R231476|1415|17425|N LLANO R UPSTRM LLANO R|00300|OXYGEN, DISSOLVED (MG/L)||9.6|03/06/2006|11:28|0.24||||||WC|FO|RT|PARTLY CLOUDY; AIR TEMP 85 DEGREES F; SE WIND @ 3-5 MPH; BASS, SUNFISH AND GAMBUSIA AT SAMPLE SITES; NOTED BLACK SPOTS (ECTOPARASITES) ON GAMBUSIA, WATER COLORCLEAR WITH GREENISH TINT AND CHALKY TURBIDITY, MODERATE ALGAE AND AQUATIC MACROPHYTE GROWTH, BANK VEGETATION DORMANT, DEER UPSTREAM OF SAMPLE SITE
R234119|1415|17425|N LLANO R UPSTRM LLANO R|00094|SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)||425|06/08/2006|13:35|0.34||||||WC|FO|RT|AIR TEMP 94 DEGREES F, SCATTERED CLOUDS, LIGHT W BREEZE, WATER COLOR CLEAR WITHLIGHT GREEN TINT, BANK VEGETATION HEALTHY AND ABUNDANT ALGAE, OBSERVED MINNOWS
L105257|1415|17425|N LLANO R UPSTRM LLANO R|00010|TEMPERATURE, WATER (DEGREES CENTIGRADE)||14.5|02/02/2012|09:20|0.3||||||LC|LC|RT|
L107246|1415|17425|N LLANO R UPSTRM LLANO R|00300|OXYGEN, DISSOLVED (MG/L)||7.6|10/01/2012|10:10|0.3||||||LC|LC|RT|
L106689|1415|17425|N LLANO R UPSTRM LLANO R|00300|OXYGEN, DISSOLVED (MG/L)||4.7|08/01/2012|10:05|0.3||||||LC|LC|RT|
L106689|1415|17425|N LLANO R UPSTRM LLANO R|00078|TRANSPARENCY, SECCHI DISC (METERS)||0.38|08/01/2012|10:05|0.3||||||LC|LC|RT|
L105975|1415|17425|N LLANO R UPSTRM LLANO R|00010|TEMPERATURE, WATER (DEGREES CENTIGRADE)||22|04/12/2012|10:05|0.3||||||LC|LC|RT|
U112676|1415|17425|N LLANO R UPSTRM LLANO R|00010|TEMPERATURE, WATER (DEGREES CENTIGRADE)||30.1|06/13/2001|15:25|0.3||||||GS|GS|XR|
U112678|1415|17425|N LLANO R UPSTRM LLANO R|00094|SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)||521|08/07/2001|13:05|0.3||||||GS|GS|XR|
10016645|1415|17425|N LLANO R UPSTRM LLANO R|00094|SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)||453|03/08/2007|11:30|0.3||||||WC|FO|RT|
10023378|1415|17425|N LLANO R UPSTRM LLANO R|00400|PH (STANDARD UNITS)||8|06/06/2007|11:30|0.3||||||WC|FO|RT|
10015564|1415|17425|N LLANO R UPSTRM LLANO R|00094|SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)||539|12/18/2006|11:10|0.15||||||WC|FO|RT|
10015564|1415|17425|N LLANO R UPSTRM LLANO R|00078|TRANSPARENCY, SECCHI DISC (METERS)|>|1.2|12/18/2006|11:10|0.15||||||WC|FO|RT|
10040971|1415|17425|N LLANO R UPSTRM LLANO R|00078|TRANSPARENCY, SECCHI DISC (METERS)||0.75|09/17/2007|12:00|0.27||||||WC|FO|RT|
10040971|1415|17425|N LLANO R UPSTRM LLANO R|00010|TEMPERATURE, WATER (DEGREES CENTIGRADE)||26.1|09/17/2007|12:00|0.27||||||WC|FO|RT|
10096254|1415|17425|N LLANO R UPSTRM LLANO R|00300|OXYGEN, DISSOLVED (MG/L)||9.3|03/06/2008|13:25|0.2||||||WC|FO|RT|
10108324|1415|17425|N LLANO R UPSTRM LLANO R|00400|PH (STANDARD UNITS)||8|06/03/2008|13:30|0.16||||||WC|FO|RT|Sample site shallow (<1 ft depth) flowing water
10108324|1415|17425|N LLANO R UPSTRM LLANO R|00094|SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)||479|06/03/2008|13:30|0.16||||||WC|FO|RT|Sample site shallow (<1 ft depth) flowing water
10108324|1415|17425|N LLANO R UPSTRM LLANO R|00078|TRANSPARENCY, SECCHI DISC (METERS)|>|1.2|06/03/2008|13:30|0.16||||||WC|FO|RT|Sample site shallow (<1 ft depth) flowing water
L092128|1415|17425|N LLANO R UPSTRM LLANO R|00094|SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)||544|10/06/2008|10:05|0.3||||||LC|LC|RT|Metals in water analyzed using EPA 200.8, except codes 01046 and 00925 used EPA 200.7
L095671|1415|17425|N LLANO R UPSTRM LLANO R|00300|OXYGEN, DISSOLVED (MG/L)||6|08/03/2009|10:10|0.3||||||LC|LC|RT|
L096617|1415|17425|N LLANO R UPSTRM LLANO R|00400|PH (STANDARD UNITS)||7.8|10/05/2009|10:15|0.3||||||LC|LC|RT|
L097569|1415|17425|N LLANO R UPSTRM LLANO R|00078|TRANSPARENCY, SECCHI DISC (METERS)|>|0.3|02/02/2010|10:00|0.3||||||LC|LC|RT|
L098217|1415|17425|N LLANO R UPSTRM LLANO R|00400|PH (STANDARD UNITS)||8|04/01/2010|10:40|0.3||||||LC|LC|RT|
L100075|1415|17425|N LLANO R UPSTRM LLANO R|00400|PH (STANDARD UNITS)||7.6|08/12/2010|10:10|0.3||||||LC|LC|RT|
L101659|1415|17425|N LLANO R UPSTRM LLANO R|00078|TRANSPARENCY, SECCHI DISC (METERS)|>|0.2|02/03/2011|10:30|0.3||||||LC|LC|RT|
L112688|1415|17425|N LLANO R UPSTRM LLANO R|00094|SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)||557|08/18/2014|11:01|0.3||||||LC|LC|RT|
L112688|1415|17425|N LLANO R UPSTRM LLANO R|00010|TEMPERATURE, WATER (DEGREES CENTIGRADE)||24.9|08/18/2014|11:01|0.3||||||LC|LC|RT|
L113903|1415|17471|LLANO RIVER AT KIMBLE CR 310|00300|OXYGEN, DISSOLVED (MG/L)||9.5|02/04/2015|09:05|0.3||||||LC|LC|RT|
L114330|1415|17471|LLANO RIVER AT KIMBLE CR 310|00010|TEMPERATURE, WATER (DEGREES CENTIGRADE)||19.4|04/06/2015|09:51|0.3||||||LC|LC|RT|
L115460|1415|17471|LLANO RIVER AT KIMBLE CR 310|00300|OXYGEN, DISSOLVED (MG/L)||6.7|08/10/2015|09:30|0.3||||||LC|LC|RT|
L105256|1415|17471|LLANO RIVER AT KIMBLE CR 310|00400|PH (STANDARD UNITS)||7.8|02/02/2012|08:55|0.1||||||LC|LC|RT|
L106688|1415|17471|LLANO RIVER AT KIMBLE CR 310|00300|OXYGEN, DISSOLVED (MG/L)||6.7|08/01/2012|09:35|0.3||||||LC|LC|RT|
L109872|1415|17471|LLANO RIVER AT KIMBLE CR 310|00010|TEMPERATURE, WATER (DEGREES CENTIGRADE)||27.3|08/06/2013|10:49|0.3||||||LC|LC|RT|
L109872|1415|17471|LLANO RIVER AT KIMBLE CR 310|00300|OXYGEN, DISSOLVED (MG/L)||6.2|08/06/2013|10:49|0.3||||||LC|LC|RT|
L105974|1415|17471|LLANO RIVER AT KIMBLE CR 310|00010|TEMPERATURE, WATER (DEGREES CENTIGRADE)||22|04/12/2012|09:40|0.3||||||LC|LC|RT|
L111520|1415|17471|LLANO RIVER AT KIMBLE CR 310|00094|SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)||436|04/10/2014|10:12|0.3||||||LC|LC|RT|
